lead_date,dry,normal,monsoon,lead_month,Year,region,Month
198610,23.12,7.68,0.2,06,1986,NA,10
198607,6.64,13.56,9.8,07,1986,NA,7
198608,1.52,14.4,15.08,07,1986,NA,8
198609,10.56,15.88,4.56,07,1986,NA,9
198610,23.48,6.52,0,07,1986,NA,10
198608,5.76,16,8.24,08,1986,NA,8
198609,10.04,16.36,4.6,08,1986,NA,9
198610,21.44,9.28,0.28,08,1986,NA,10
198706,25.96,3.84,0.2,04,1987,NA,6
198707,9.96,14.2,6.84,04,1987,NA,7
198708,5,14.64,11.36,04,1987,NA,8
198709,10.68,14.44,4.88,04,1987,NA,9
198710,25.36,5.56,0.08,04,1987,NA,10
198706,19.68,8.92,1.4,05,1987,NA,6
198707,8.8,13.04,9.16,05,1987,NA,7
198708,2.4,14.6,14,05,1987,NA,8
198709,10.64,14.8,4.56,05,1987,NA,9
198710,23.4,7.36,0.24,05,1987,NA,10
198706,15.96,11.84,2.2,06,1987,NA,6
198707,6.24,14.2,10.56,06,1987,NA,7
198708,3.36,13.56,14.08,06,1987,NA,8
198709,9.28,16,4.72,06,1987,NA,9
198710,24.08,6.92,0,06,1987,NA,10
198707,17.64,7.68,4.68,07,1987,NA,7
198708,3.92,13.88,13.2,07,1987,NA,8
198709,15.92,12.48,2.6,07,1987,NA,9
198710,27.12,2.88,0,07,1987,NA,10
198708,0.96,10.48,18.56,08,1987,NA,8
198709,11,12.88,7.12,08,1987,NA,9
198710,24.88,5.92,0.2,08,1987,NA,10
198806,24,5.2,0.8,04,1988,NA,6
198807,7.08,12.76,11.16,04,1988,NA,7
198808,2.4,14.04,14.56,04,1988,NA,8
198809,9.36,15.96,4.68,04,1988,NA,9
198810,25.2,5.68,0.12,04,1988,NA,10
198806,24.56,4.72,0.72,05,1988,NA,6
198807,6.04,12.6,12.36,05,1988,NA,7
198808,1.44,10.24,19.32,05,1988,NA,8
198809,9.24,15.44,5.32,05,1988,NA,9
198810,23.56,7.2,0.24,05,1988,NA,10
198806,22.68,6.44,0.88,06,1988,NA,6
198807,4.96,13.32,12.72,06,1988,NA,7
198808,2.32,10.8,17.88,06,1988,NA,8
198809,11.68,14.2,4.12,06,1988,NA,9
198810,25.88,5.08,0.04,06,1988,NA,10
198807,4.64,18.32,7.04,07,1988,NA,7
198808,3.36,12.04,15.6,07,1988,NA,8
198809,12.12,15.56,3.32,07,1988,NA,9
198810,26.44,3.52,0.04,07,1988,NA,10
198808,2.96,12.2,14.84,08,1988,NA,8
198809,11.04,11.72,8.24,08,1988,NA,9
198810,26.12,4.76,0.12,08,1988,NA,10
198906,24.8,4.64,0.56,04,1989,NA,6
198907,4.44,13.28,13.28,04,1989,NA,7
198908,1.32,11.8,17.88,04,1989,NA,8
198909,6.92,16,7.08,04,1989,NA,9
198910,24.28,6.6,0.12,04,1989,NA,10
198906,21.16,8,0.84,05,1989,NA,6
198907,3.6,12.4,15,05,1989,NA,7
198908,1.04,10.56,19.4,05,1989,NA,8
198909,7.32,17.08,5.6,05,1989,NA,9
198910,25.04,5.56,0.4,05,1989,NA,10
198906,24.76,4.92,0.32,06,1989,NA,6
198907,5.04,14.24,11.72,06,1989,NA,7
198908,1.72,13.08,16.2,06,1989,NA,8
198909,12.28,13.32,4.4,06,1989,NA,9
198910,25.68,5.2,0.12,06,1989,NA,10
198907,10.52,12.68,6.8,07,1989,NA,7
198908,2.68,14.08,14.24,07,1989,NA,8
198909,13.24,13.96,3.8,07,1989,NA,9
198910,25.24,4.68,0.08,07,1989,NA,10
198908,2.24,14.88,12.88,08,1989,NA,8
198909,10.44,14.48,6.08,08,1989,NA,9
198910,23.8,7,0.2,08,1989,NA,10
199006,23.56,5.8,0.64,04,1990,NA,6
199007,9.2,11.48,10.32,04,1990,NA,7
199008,2.84,12.28,15.88,04,1990,NA,8
199009,9.28,14.48,6.24,04,1990,NA,9
199010,23.16,7.6,0.24,04,1990,NA,10
199006,23.48,5.52,1,05,1990,NA,6
199007,6.6,12.88,11.52,05,1990,NA,7
199008,1.84,13.56,15.6,05,1990,NA,8
199009,9.04,15.36,5.6,05,1990,NA,9
199010,22.68,8.24,0.08,05,1990,NA,10
199006,23.92,5.2,0.88,06,1990,NA,6
199007,6.08,12.92,12,06,1990,NA,7
199008,2.36,13.84,14.8,06,1990,NA,8
199009,9.56,14.32,6.12,06,1990,NA,9
199010,23.16,7.48,0.36,06,1990,NA,10
199007,1.2,14.08,14.72,07,1990,NA,7
199008,2.08,12.88,16.04,07,1990,NA,8
199009,10.84,15.16,5,07,1990,NA,9
199010,24.28,5.6,0.12,07,1990,NA,10
199008,8.52,14.08,7.4,08,1990,NA,8
199009,10.96,14.96,5.08,08,1990,NA,9
199010,23.76,6.76,0.48,08,1990,NA,10
199106,24,5.24,0.76,04,1991,NA,6
199107,6.76,13.64,10.6,04,1991,NA,7
199108,2.92,12.76,15.32,04,1991,NA,8
199109,7.24,16.64,6.12,04,1991,NA,9
199110,21.68,9.28,0.04,04,1991,NA,10
199106,22.56,6.6,0.84,05,1991,NA,6
199107,6.2,13.8,11,05,1991,NA,7
199108,2.16,14.6,14.24,05,1991,NA,8
199109,9.12,15.48,5.4,05,1991,NA,9
199110,20.16,10.56,0.28,05,1991,NA,10
199106,14.56,13.24,2.2,06,1991,NA,6
199107,8.76,12.56,9.68,06,1991,NA,7
199108,2.2,11.64,17.16,06,1991,NA,8
199109,9.2,15.44,5.36,06,1991,NA,9
199110,22.08,8.64,0.28,06,1991,NA,10
199107,11.32,12.76,5.92,07,1991,NA,7
199108,3.72,12.56,14.72,07,1991,NA,8
199109,9.8,15.36,5.84,07,1991,NA,9
199110,22.68,6.96,0.36,07,1991,NA,10
199108,1.24,9.76,19,08,1991,NA,8
199109,7,15.56,8.44,08,1991,NA,9
199110,20.4,10.24,0.36,08,1991,NA,10
199206,21.64,7.72,0.64,04,1992,NA,6
199207,10.68,13.36,6.96,04,1992,NA,7
199208,3.48,14.64,12.88,04,1992,NA,8
199209,11.2,15.32,3.48,04,1992,NA,9
199210,25.8,5.16,0.04,04,1992,NA,10
199206,21.84,7.08,1.08,05,1992,NA,6
199207,9.52,12.08,9.4,05,1992,NA,7
199208,1.96,13.56,15.48,05,1992,NA,8
199209,8.8,16.44,4.76,05,1992,NA,9
199210,23.88,6.8,0.32,05,1992,NA,10
199206,21.08,8.44,0.48,06,1992,NA,6
199207,8.08,14.32,8.6,06,1992,NA,7
199208,2.24,13.6,15.16,06,1992,NA,8
199209,13.88,12.28,3.84,06,1992,NA,9
199210,24.48,6.48,0.04,06,1992,NA,10
199207,13.72,10.04,6.24,07,1992,NA,7
199208,2.72,15.6,12.68,07,1992,NA,8
199209,12.52,15.08,3.4,07,1992,NA,9
199210,24.72,5.2,0.08,07,1992,NA,10
199208,3.28,14.2,12.52,08,1992,NA,8
199209,10.44,15.2,5.36,08,1992,NA,9
199210,22.56,8.04,0.4,08,1992,NA,10
199306,22.2,7.04,0.76,04,1993,NA,6
199307,9,11.68,10.32,04,1993,NA,7
199308,3.4,14.6,13,04,1993,NA,8
199309,11.96,14.56,3.48,04,1993,NA,9
199310,26.76,4.24,0,04,1993,NA,10
199306,21.84,6.92,1.24,05,1993,NA,6
199307,7.2,13.84,9.96,05,1993,NA,7
199308,1.24,14.32,15.44,05,1993,NA,8
199309,11.36,14.72,3.92,05,1993,NA,9
199310,23.16,7.68,0.16,05,1993,NA,10
199306,21.16,7.52,1.32,06,1993,NA,6
199307,5.6,12.76,12.64,06,1993,NA,7
199308,1.64,11.16,18.2,06,1993,NA,8
199309,9.8,15.6,4.6,06,1993,NA,9
199310,23.6,7.28,0.12,06,1993,NA,10
199307,10.96,12.48,6.56,07,1993,NA,7
199308,4.32,14.44,12.24,07,1993,NA,8
199309,10.84,15.24,4.92,07,1993,NA,9
199310,24.88,5.12,0,07,1993,NA,10
199308,4.52,17.24,8.24,08,1993,NA,8
199309,9,16.12,5.88,08,1993,NA,9
199310,24.04,6.76,0.2,08,1993,NA,10
199406,20.16,8.56,1.28,04,1994,NA,6
199407,5.32,13.52,12.16,04,1994,NA,7
199408,1.44,12.72,16.84,04,1994,NA,8
199409,6,17.44,6.56,04,1994,NA,9
199410,22.08,8.4,0.52,04,1994,NA,10
199406,22.12,7.16,0.72,05,1994,NA,6
199407,5.96,13.24,11.8,05,1994,NA,7
199408,2.2,12.8,16,05,1994,NA,8
199409,8.68,16.44,4.88,05,1994,NA,9
199410,23.36,7.24,0.4,05,1994,NA,10
199406,20.68,7.2,2.12,06,1994,NA,6
199407,4.68,15.96,10.36,06,1994,NA,7
199408,2.6,14.16,14.24,06,1994,NA,8
199409,9.68,14.96,5.36,06,1994,NA,9
199410,22.76,8.12,0.12,06,1994,NA,10
199407,14.16,9.48,6.36,07,1994,NA,7
199408,1.76,13.96,15.28,07,1994,NA,8
199409,10.12,16.52,4.36,07,1994,NA,9
199410,22.6,7.16,0.24,07,1994,NA,10
199408,3.56,16.76,9.68,08,1994,NA,8
199409,7.52,15.08,8.4,08,1994,NA,9
199410,22.32,8.36,0.32,08,1994,NA,10
199506,23.64,5.52,0.84,04,1995,NA,6
199507,8.48,14.12,8.4,04,1995,NA,7
199508,3.32,13.96,13.72,04,1995,NA,8
199509,10.32,14.52,5.16,04,1995,NA,9
199510,23.56,7.16,0.28,04,1995,NA,10
199506,22.48,6.72,0.8,05,1995,NA,6
199507,9.76,12.12,9.12,05,1995,NA,7
199508,3.4,12.84,14.76,05,1995,NA,8
199509,8.8,15.84,5.36,05,1995,NA,9
199510,23.76,6.96,0.28,05,1995,NA,10
199506,24.2,5.52,0.28,06,1995,NA,6
199507,5.92,12.4,12.68,06,1995,NA,7
199508,2.76,12.44,15.8,06,1995,NA,8
199509,11.68,13.8,4.52,06,1995,NA,9
199510,23.4,7.6,0,06,1995,NA,10
199507,9,13.84,7.16,07,1995,NA,7
199508,6.2,12.48,12.32,07,1995,NA,8
199509,12.96,14.16,3.88,07,1995,NA,9
199510,25.88,3.96,0.16,07,1995,NA,10
199508,4.28,13.88,11.84,08,1995,NA,8
199509,14.32,11.96,4.72,08,1995,NA,9
199510,26.28,4.64,0.08,08,1995,NA,10
199606,26.28,3.16,0.56,04,1996,NA,6
199607,8.4,12.24,10.36,04,1996,NA,7
199608,2.96,14.92,13.12,04,1996,NA,8
199609,12.96,13.4,3.64,04,1996,NA,9
199610,25.56,5.32,0.12,04,1996,NA,10
199606,23.8,5.8,0.4,05,1996,NA,6
199607,8.56,13.04,9.4,05,1996,NA,7
199608,2.08,12,16.92,05,1996,NA,8
199609,11.12,14.04,4.84,05,1996,NA,9
199610,24.6,6.24,0.16,05,1996,NA,10
199606,22.24,7.08,0.68,06,1996,NA,6
199607,4.4,12.16,14.44,06,1996,NA,7
199608,1.76,12.6,16.64,06,1996,NA,8
199609,9.04,16.24,4.72,06,1996,NA,9
199610,25.8,5.16,0.04,06,1996,NA,10
199607,1.96,14.4,13.64,07,1996,NA,7
199608,3.32,15.44,12.24,07,1996,NA,8
199609,12.56,15.08,3.36,07,1996,NA,9
199610,26.64,3.32,0.04,07,1996,NA,10
199608,4.56,15.16,10.28,08,1996,NA,8
199609,11.04,14.48,5.48,08,1996,NA,9
199610,26.44,4.4,0.16,08,1996,NA,10
199706,22.6,6.44,0.96,04,1997,NA,6
199707,8.36,11.4,11.24,04,1997,NA,7
199708,1.48,11.08,18.44,04,1997,NA,8
199709,8.84,15.76,5.4,04,1997,NA,9
199710,22.4,8.24,0.36,04,1997,NA,10
199706,21,7.96,1.04,05,1997,NA,6
199707,5.96,11.32,13.72,05,1997,NA,7
199708,3.2,13.08,14.72,05,1997,NA,8
199709,9.52,15.52,4.96,05,1997,NA,9
199710,22.4,7.8,0.8,05,1997,NA,10
199706,22.96,6.04,1,06,1997,NA,6
199707,4.92,12.32,13.76,06,1997,NA,7
199708,1.88,13.76,15.36,06,1997,NA,8
199709,7.44,17.08,5.48,06,1997,NA,9
199710,22.56,8,0.44,06,1997,NA,10
199707,13.56,8.32,8.12,07,1997,NA,7
199708,1.4,13,16.6,07,1997,NA,8
199709,10.56,14.72,5.72,07,1997,NA,9
199710,22.84,7.08,0.08,07,1997,NA,10
199708,0.64,9.28,20.08,08,1997,NA,8
199709,8.64,14.32,8.04,08,1997,NA,9
199710,22.12,8.04,0.84,08,1997,NA,10
199806,24.8,4.88,0.32,04,1998,NA,6
199807,9,12.24,9.76,04,1998,NA,7
199808,1.44,12.64,16.92,04,1998,NA,8
199809,9.92,14.8,5.28,04,1998,NA,9
199810,25.04,5.36,0.6,04,1998,NA,10
199806,21.48,7.24,1.28,05,1998,NA,6
199807,6.88,12.6,11.52,05,1998,NA,7
199808,2.08,11.8,17.12,05,1998,NA,8
199809,9.76,13.36,6.88,05,1998,NA,9
199810,24.52,6,0.48,05,1998,NA,10
199806,25.8,3.44,0.76,06,1998,NA,6
199807,6.16,12.4,12.44,06,1998,NA,7
199808,1.48,11.4,18.12,06,1998,NA,8
199809,8.32,15.24,6.44,06,1998,NA,9
199810,25.04,5.72,0.24,06,1998,NA,10
199807,10.48,11.76,7.76,07,1998,NA,7
199808,2.92,12.4,15.68,07,1998,NA,8
199809,10.6,14.2,6.2,07,1998,NA,9
199810,25.76,3.96,0.28,07,1998,NA,10
199808,2.44,15.48,12.08,08,1998,NA,8
199809,8.48,14.44,8.08,08,1998,NA,9
199810,23.36,7.28,0.36,08,1998,NA,10
199906,23.04,6,0.96,04,1999,NA,6
199907,4.84,13.6,12.56,04,1999,NA,7
199908,2.08,10.24,18.68,04,1999,NA,8
199909,9.12,14.64,6.24,04,1999,NA,9
199910,24.44,6.4,0.16,04,1999,NA,10
199906,22.96,6.08,0.96,05,1999,NA,6
199907,3.56,12.52,14.92,05,1999,NA,7
199908,2.48,11.32,17.2,05,1999,NA,8
199909,8.24,16.64,5.12,05,1999,NA,9
199910,25.28,5.4,0.32,05,1999,NA,10
199906,23.76,5.48,0.76,06,1999,NA,6
199907,3.84,12.12,15.04,06,1999,NA,7
199908,1.36,9.96,19.68,06,1999,NA,8
199909,9.52,14.36,6.12,06,1999,NA,9
199910,26.16,4.76,0.08,06,1999,NA,10
199907,3.64,11.44,14.92,07,1999,NA,7
199908,3.32,13.52,14.16,07,1999,NA,8
199909,13.24,13.76,4,07,1999,NA,9
199910,26.56,3.32,0.12,07,1999,NA,10
199908,3.2,12.08,14.72,08,1999,NA,8
199909,8.4,15.28,7.32,08,1999,NA,9
199910,27.24,3.64,0.12,08,1999,NA,10
200006,23.52,5.76,0.72,04,2000,NA,6
200007,5.28,12.28,13.44,04,2000,NA,7
200008,3.28,11.84,15.88,04,2000,NA,8
200009,10.28,15.32,4.4,04,2000,NA,9
200010,25.56,5.2,0.24,04,2000,NA,10
200006,22.16,6.68,1.16,05,2000,NA,6
200007,5.28,13.16,12.56,05,2000,NA,7
200008,2.16,12.96,15.88,05,2000,NA,8
200009,10.08,13.84,6.08,05,2000,NA,9
200010,26,4.88,0.12,05,2000,NA,10
200006,22.28,6.2,1.52,06,2000,NA,6
200007,4.04,11.8,15.16,06,2000,NA,7
200008,1.32,11.24,18.44,06,2000,NA,8
200009,9.56,16.56,3.88,06,2000,NA,9
200010,24.36,6.52,0.12,06,2000,NA,10
200007,12.76,12.52,4.72,07,2000,NA,7
200008,5.4,13.88,11.72,07,2000,NA,8
200009,13.08,14.28,3.64,07,2000,NA,9
200010,26.72,3.08,0.2,07,2000,NA,10
200008,3.28,14.16,12.56,08,2000,NA,8
200009,13.36,13.12,4.52,08,2000,NA,9
200010,25.08,5.88,0.04,08,2000,NA,10
200106,22.88,6.28,0.84,04,2001,NA,6
200107,8.24,12.72,10.04,04,2001,NA,7
200108,2,12.12,16.88,04,2001,NA,8
200109,9.04,15.48,5.48,04,2001,NA,9
200110,23.64,7.04,0.32,04,2001,NA,10
200106,22.68,6.28,1.04,05,2001,NA,6
200107,5.76,14.16,11.08,05,2001,NA,7
200108,2.2,13.76,15.04,05,2001,NA,8
200109,13.04,12.76,4.2,05,2001,NA,9
200110,25.2,5.76,0.04,05,2001,NA,10
200106,21.52,7.36,1.12,06,2001,NA,6
200107,4.16,14.72,12.12,06,2001,NA,7
200108,1.68,13.12,16.2,06,2001,NA,8
200109,7.76,15.72,6.52,06,2001,NA,9
200110,25.2,5.72,0.08,06,2001,NA,10
200107,4.84,15.96,9.2,07,2001,NA,7
200108,3.2,13,14.8,07,2001,NA,8
200109,12.76,13,5.24,07,2001,NA,9
200110,25.28,4.6,0.12,07,2001,NA,10
200108,1.32,7.72,20.96,08,2001,NA,8
200109,10.92,14.48,5.6,08,2001,NA,9
200110,24.28,6.6,0.12,08,2001,NA,10
200206,23.92,5.04,1.04,04,2002,NA,6
200207,7.68,12.96,10.36,04,2002,NA,7
200208,3.16,12.8,15.04,04,2002,NA,8
200209,8.96,15,6.04,04,2002,NA,9
200210,23.68,6.92,0.4,04,2002,NA,10
200206,24.28,4.88,0.84,05,2002,NA,6
200207,6.4,12.72,11.88,05,2002,NA,7
200208,3.6,13.4,14,05,2002,NA,8
200209,10.88,13.92,5.2,05,2002,NA,9
200210,23.28,7.56,0.16,05,2002,NA,10
200206,23.68,5.76,0.56,06,2002,NA,6
200207,6.4,13.96,10.64,06,2002,NA,7
200208,1.52,14,15.48,06,2002,NA,8
200209,7.96,15.88,6.16,06,2002,NA,9
200210,21.72,8.96,0.32,06,2002,NA,10
200207,7.36,15.12,7.52,07,2002,NA,7
200208,2.84,15.56,12.6,07,2002,NA,8
200209,13.32,14.68,3,07,2002,NA,9
200210,24.28,5.56,0.16,07,2002,NA,10
200208,2,10.88,17.12,08,2002,NA,8
200209,10.6,14.32,6.08,08,2002,NA,9
200210,22.36,8.08,0.56,08,2002,NA,10
200306,22.88,6.36,0.76,04,2003,NA,6
200307,7.44,12,11.56,04,2003,NA,7
200308,1.84,11.96,17.2,04,2003,NA,8
200309,9.36,15.12,5.52,04,2003,NA,9
200310,24.28,6.08,0.64,04,2003,NA,10
200306,24.24,5,0.76,05,2003,NA,6
200307,5.16,13.72,12.12,05,2003,NA,7
200308,2.36,13,15.64,05,2003,NA,8
200309,9.52,14.48,6,05,2003,NA,9
200310,24.04,6.56,0.4,05,2003,NA,10
200306,24.84,4.6,0.56,06,2003,NA,6
200307,7.4,13.56,10.04,06,2003,NA,7
200308,2.76,13.84,14.4,06,2003,NA,8
200309,10.16,14.8,5.04,06,2003,NA,9
200310,25.36,5.44,0.2,06,2003,NA,10
200307,11.08,10.68,8.24,07,2003,NA,7
200308,3.04,12.96,15,07,2003,NA,8
200309,15.84,12.44,2.72,07,2003,NA,9
200310,26.68,3.32,0,07,2003,NA,10
200308,5.6,14.28,10.12,08,2003,NA,8
200309,11.68,12.28,7.04,08,2003,NA,9
200310,24.12,6.52,0.36,08,2003,NA,10
200406,21.84,6.32,1.84,04,2004,NA,6
200407,4.72,11.56,14.72,04,2004,NA,7
200408,1.8,12.8,16.4,04,2004,NA,8
200409,9.92,15.64,4.44,04,2004,NA,9
200410,25.16,5.8,0.04,04,2004,NA,10
200406,23.12,5.88,1,05,2004,NA,6
200407,4.68,14.12,12.2,05,2004,NA,7
200408,2.44,13.92,14.64,05,2004,NA,8
200409,9.12,14.44,6.44,05,2004,NA,9
200410,21.6,8.72,0.68,05,2004,NA,10
200406,25.28,4.48,0.24,06,2004,NA,6
200407,5.2,13.52,12.28,06,2004,NA,7
200408,2.72,12.56,15.72,06,2004,NA,8
200409,10,15.68,4.32,06,2004,NA,9
200410,22.6,8.12,0.28,06,2004,NA,10
200407,17.88,8.88,3.24,07,2004,NA,7
200408,5.6,14.12,11.28,07,2004,NA,8
200409,14.4,13.4,3.2,07,2004,NA,9
200410,26.04,3.92,0.04,07,2004,NA,10
200408,6.4,16.68,6.92,08,2004,NA,8
200409,14.8,12.08,4.12,08,2004,NA,9
200410,25.36,5.6,0.04,08,2004,NA,10
200506,24.24,5.64,0.12,04,2005,NA,6
200507,7.16,14.4,9.44,04,2005,NA,7
200508,2.76,14.36,13.88,04,2005,NA,8
200509,9.24,14.88,5.88,04,2005,NA,9
200510,25.04,5.6,0.36,04,2005,NA,10
200506,22.72,6.4,0.88,05,2005,NA,6
200507,6.12,12.4,12.48,05,2005,NA,7
200508,1.24,11.84,17.92,05,2005,NA,8
200509,8.72,15.04,6.24,05,2005,NA,9
200510,25.12,5.8,0.08,05,2005,NA,10
200506,27.12,2.6,0.28,06,2005,NA,6
200507,9.16,12.4,9.44,06,2005,NA,7
200508,2.88,11,17.12,06,2005,NA,8
200509,9.28,14.76,5.96,06,2005,NA,9
200510,24.4,6.44,0.16,06,2005,NA,10
200507,13.92,8.68,7.4,07,2005,NA,7
200508,4.16,12.56,14.28,07,2005,NA,8
200509,13,13.36,4.64,07,2005,NA,9
200510,25.84,3.92,0.24,07,2005,NA,10
200508,0.16,7.88,21.96,08,2005,NA,8
200509,10.36,13.32,7.32,08,2005,NA,9
200510,24.64,6.24,0.12,08,2005,NA,10
200606,23,6.32,0.68,04,2006,NA,6
200607,7.32,14.76,8.92,04,2006,NA,7
200608,2.84,12.72,15.44,04,2006,NA,8
200609,12.04,13.64,4.32,04,2006,NA,9
200610,23.68,6.96,0.36,04,2006,NA,10
200606,23.32,5.64,1.04,05,2006,NA,6
200607,6.2,12.8,12,05,2006,NA,7
200608,3.12,11.36,16.52,05,2006,NA,8
200609,10,14.84,5.16,05,2006,NA,9
200610,23.12,7.68,0.2,05,2006,NA,10
200606,20.92,7.92,1.16,06,2006,NA,6
200607,5.92,12.6,12.48,06,2006,NA,7
200608,2.24,12.56,16.2,06,2006,NA,8
200609,10.56,14.24,5.2,06,2006,NA,9
200610,24.2,6.44,0.36,06,2006,NA,10
200607,7.24,12.8,9.96,07,2006,NA,7
200608,2.12,13.72,15.16,07,2006,NA,8
200609,14.32,12.8,3.88,07,2006,NA,9
200610,25.96,4,0.04,07,2006,NA,10
200608,1.56,9.6,18.84,08,2006,NA,8
200609,10.84,14,6.16,08,2006,NA,9
200610,24.36,6.48,0.16,08,2006,NA,10
200706,23.44,5.32,1.24,04,2007,NA,6
200707,5.48,13.08,12.44,04,2007,NA,7
200708,2.04,13.64,15.32,04,2007,NA,8
200709,12.4,12.84,4.76,04,2007,NA,9
200710,23.84,6.96,0.2,04,2007,NA,10
200706,23.64,5.84,0.52,05,2007,NA,6
200707,6.72,12.84,11.44,05,2007,NA,7
200708,2.72,12.2,16.08,05,2007,NA,8
200709,10.08,13.56,6.36,05,2007,NA,9
200710,25.32,5.28,0.4,05,2007,NA,10
200706,24.84,4.44,0.72,06,2007,NA,6
200707,6.96,12.84,11.2,06,2007,NA,7
200708,2.96,14.28,13.76,06,2007,NA,8
200709,11.68,13.48,4.84,06,2007,NA,9
200710,25.32,5.44,0.24,06,2007,NA,10
200707,9.24,14.16,6.6,07,2007,NA,7
200708,2.32,12.84,15.84,07,2007,NA,8
200709,12.16,13.32,5.52,07,2007,NA,9
200710,24.32,5.56,0.12,07,2007,NA,10
200708,3.72,11.56,14.72,08,2007,NA,8
200709,10.28,13.32,7.4,08,2007,NA,9
200710,25.08,5.68,0.24,08,2007,NA,10
200806,23.36,5.88,0.76,04,2008,NA,6
200807,6.32,12.32,12.36,04,2008,NA,7
200808,3.92,13.24,13.84,04,2008,NA,8
200809,9.88,14.84,5.28,04,2008,NA,9
200810,22.6,8,0.4,04,2008,NA,10
200806,24.52,4.76,0.72,05,2008,NA,6
200807,8.68,13.12,9.2,05,2008,NA,7
200808,2.04,14.68,14.28,05,2008,NA,8
200809,11,14.68,4.32,05,2008,NA,9
200810,25.56,5.4,0.04,05,2008,NA,10
200806,27.36,2.48,0.16,06,2008,NA,6
200807,7,14.4,9.6,06,2008,NA,7
200808,1.92,13.2,15.88,06,2008,NA,8
200809,10.8,14.16,5.04,06,2008,NA,9
200810,25.88,4.76,0.36,06,2008,NA,10
200807,2.96,14.24,12.8,07,2008,NA,7
200808,3.24,14.24,13.52,07,2008,NA,8
200809,14.56,12.96,3.48,07,2008,NA,9
200810,26.4,3.52,0.08,07,2008,NA,10
200808,4.04,13.2,12.76,08,2008,NA,8
200809,12.2,12.04,6.76,08,2008,NA,9
200810,25.28,5.32,0.4,08,2008,NA,10
200906,22.96,5.96,1.08,04,2009,NA,6
200907,6.44,14.36,10.2,04,2009,NA,7
200908,1.96,10.8,18.24,04,2009,NA,8
200909,7.52,16.36,6.12,04,2009,NA,9
200910,22.04,8.76,0.2,04,2009,NA,10
200906,22.28,7,0.72,05,2009,NA,6
200907,6.08,14.32,10.6,05,2009,NA,7
200908,3,12.64,15.36,05,2009,NA,8
200909,8.48,15.8,5.72,05,2009,NA,9
200910,21.56,9.16,0.28,05,2009,NA,10
200906,23.84,5.64,0.52,06,2009,NA,6
200907,6.76,13.4,10.84,06,2009,NA,7
200908,1.84,12.44,16.72,06,2009,NA,8
200909,8.96,15.6,5.44,06,2009,NA,9
200910,20.56,10.24,0.2,06,2009,NA,10
200907,7.8,15.36,6.84,07,2009,NA,7
200908,2.64,13.4,14.96,07,2009,NA,8
200909,10,16.4,4.6,07,2009,NA,9
200910,22.68,7.08,0.24,07,2009,NA,10
200908,10.08,13.84,6.08,08,2009,NA,8
200909,10.16,13.08,7.76,08,2009,NA,9
200910,23.52,7.28,0.2,08,2009,NA,10
201006,24.64,4.84,0.52,04,2010,NA,6
201007,5.64,12.96,12.4,04,2010,NA,7
201008,2.2,12.72,16.08,04,2010,NA,8
201009,8.72,12.96,8.32,04,2010,NA,9
201010,25.76,5.16,0.08,04,2010,NA,10
201006,25.96,3.64,0.4,05,2010,NA,6
201007,9.16,10.64,11.2,05,2010,NA,7
201008,0.8,10.6,19.6,05,2010,NA,8
201009,11.56,12.6,5.84,05,2010,NA,9
201010,26.6,4.36,0.04,05,2010,NA,10
201006,24.84,4.4,0.76,06,2010,NA,6
201007,6.68,12.28,12.04,06,2010,NA,7
201008,0.68,9.36,20.96,06,2010,NA,8
201009,10.56,12.96,6.48,06,2010,NA,9
201010,25.8,5.04,0.16,06,2010,NA,10
201007,6.72,14.4,8.88,07,2010,NA,7
201008,3.44,12.24,15.32,07,2010,NA,8
201009,14.96,12.76,3.28,07,2010,NA,9
201010,27.72,2.28,0,07,2010,NA,10
201008,1.24,8.8,19.96,08,2010,NA,8
201009,10.8,13.28,6.92,08,2010,NA,9
201010,28.04,2.92,0.04,08,2010,NA,10
201106,26.56,3.08,0.36,04,2011,NA,6
201107,10.68,11.92,8.4,04,2011,NA,7
201108,3.32,13.8,13.88,04,2011,NA,8
201109,10.32,14.2,5.48,04,2011,NA,9
201110,25.16,5.32,0.52,04,2011,NA,10
201106,26.04,3.76,0.2,05,2011,NA,6
201107,6.8,13.8,10.4,05,2011,NA,7
201108,2.48,10.12,18.4,05,2011,NA,8
201109,10.92,13.08,6,05,2011,NA,9
201110,25.48,5.48,0.04,05,2011,NA,10
201106,26.56,3.08,0.36,06,2011,NA,6
201107,8.16,11.6,11.24,06,2011,NA,7
201108,1.2,10.68,19.12,06,2011,NA,8
201109,11.12,13.36,5.52,06,2011,NA,9
201110,26.6,4.36,0.04,06,2011,NA,10
201107,5.32,14.48,10.2,07,2011,NA,7
201108,3.44,15.64,11.92,07,2011,NA,8
201109,13.8,12.36,4.84,07,2011,NA,9
201110,26.04,3.92,0.04,07,2011,NA,10
201108,8.28,9.84,11.88,08,2011,NA,8
201109,14.92,11.08,5,08,2011,NA,9
201110,26.24,4.72,0.04,08,2011,NA,10
201206,23.96,5.08,0.96,04,2012,NA,6
201207,4.84,13.72,12.44,04,2012,NA,7
201208,1.6,13.2,16.2,04,2012,NA,8
201209,9.88,15.28,4.84,04,2012,NA,9
201210,23.92,6.88,0.2,04,2012,NA,10
201206,23.68,5.16,1.16,05,2012,NA,6
